chr	start
chr21	43147214
chr21	43155077
chr21	43155083
chr21	43155112
chr21	43155251
chr21	43165826
chr21	43165830
chr21	43165833
chr21	43165881
chr21	43165913
chr21	43165921
chr21	43172761
chr21	43172804
chr21	43172807
chr21	43172818
chr21	43172834
chr21	43172968
chr21	43172971
chr21	43172981
chr21	43172986
chr21	43173035
chr21	43177402
chr21	43177408
chr21	43177451
chr21	43181526
chr21	43181602
chr21	43181628
chr21	43181661
chr21	43182114
chr21	43182132
chr21	43182277
chr21	43182282
chr21	43182325
chr21	43182367
chr21	43183620
chr21	43183641
chr21	43183656
chr21	43183692
chr21	43183701
chr21	43183722
chr21	43188532
chr21	43188649
chr21	43189031
chr21	43189042
chr21	43189062
chr21	43189086
chr21	43189143
chr21	43189149
chr21	43189229
chr21	43189266
chr21	43189374
chr21	43192684
chr21	43192747
chr21	43192760
chr21	43192804
chr21	43192832
chr21	43194913
chr21	43196259
chr21	43196265
chr21	43196275
chr21	43196279
chr21	43196285
chr21	43196295
chr21	43196308
chr21	43196319
chr21	43196333
chr21	43196353
chr21	43207083
chr21	43207103
chr21	43207118
chr21	43207146
chr21	43207154
chr21	43213297
chr21	43213383
chr21	43213385
chr21	43213391
chr21	43213415
chr21	43222614
chr21	43222807
chr21	43222905
chr21	43222908
chr21	43222930
chr21	43222950
chr21	43222962
chr21	43222968
chr21	43222975
chr21	43228032
chr21	43228154
chr21	43228166
chr21	43228181
chr21	43228236
chr21	43228304
chr21	43232801
chr21	43232811
chr21	43232900
chr21	43237052
chr21	43237076
chr21	43237087
chr21	43237089
chr21	43237121
chr21	43237131
chr21	43237167
chr21	43237177
chr21	43237205
chr21	43240215
chr21	43240274
chr21	43240306
chr21	43240352
chr21	43240355
chr21	43240374
chr21	43240376
chr21	43240415
chr21	43244494
chr21	43244516
chr21	43244573
chr21	43256652
chr21	43256665
chr21	43256685
chr21	43256687
chr21	43256688
chr21	43256694
chr21	43256728
chr21	43256770
chr21	43256831
chr21	43256862
chr21	43256874
chr21	43256891
chr21	43259723
chr21	43259754
chr21	43259804
chr21	43259841
chr21	43259847
chr21	43259870
chr21	43265560
chr21	43265571
chr21	43265586
chr21	43265617
chr21	43285030
chr21	43285069
chr21	43285113
chr21	43285261
chr21	43293277
chr21	43293320
chr21	43293349
chr21	43315104
chr21	43315122
chr21	43315134
chr21	43318977
chr21	43318994
chr21	43319111
chr21	43327978
chr21	43327985
chr21	43327994
chr21	43328009
chr21	43328023
chr21	43328047
chr21	43328081
chr21	43335577
chr21	43335589
chr21	43335609
chr21	43335649
chr21	43335695
chr21	43335707
chr21	43336645
chr21	43336650
chr21	43336681
chr21	43336709
chr21	43343295
chr21	43343324
chr21	43343338
chr21	43343345
chr21	43343354
chr21	43343392
chr21	43343398
chr21	43344522
chr21	43344539
chr21	43362036
chr21	43362051
chr21	43362066
chr21	43362074
chr21	43362090
chr21	43362168
chr21	43362203
chr21	43362209
chr21	43380249
chr21	43387537
chr21	43388806
chr21	43388809
chr21	43388906
chr21	43388947
chr21	43388956
chr21	43391030
chr21	43392904
chr21	43392918
chr21	43392929
chr21	43392953
chr21	43392967
chr21	43393014
chr21	43393032
chr21	43393114
chr21	43393126
chr21	43393153
chr21	43393159
chr21	43393192
chr21	43394371
chr21	43394448
chr21	43394907
chr21	43394952
chr21	43395029
chr21	43395165
chr21	43396371
chr21	43396387
chr21	43396411
chr21	43396434
chr21	43396441
chr21	43431291
chr21	43431299
chr21	43431300
chr21	43431365
chr21	43431366
chr21	43431419
chr21	43431423
chr21	43439889
chr21	43439969
chr21	43440033
chr21	43440042
chr21	43442048
chr21	43442057
chr21	43442085
chr21	43442215
chr21	43442235
chr21	43442254
chr21	43442290
chr21	43442863
chr21	43442940
chr21	43458126
chr21	43458143
chr21	43458198
chr21	43458666
chr21	43458745
chr21	43460694
chr21	43460709
chr21	43460760
chr21	43462738
chr21	43465450
chr21	43465473
chr21	43465599
chr21	43482200
chr21	43485172
chr21	43485224
chr21	43487736
chr21	43487740
chr21	43487785
chr21	43487809
chr21	43487829
chr21	43487839
chr21	43487846
chr21	43487867
chr21	43487875
chr21	43487928
chr21	43487936
chr21	43487951
chr21	43487952
chr21	43487965
chr21	43487984
chr21	43488015
chr21	43488034
chr21	43488072
chr21	43488080
chr21	43488133
chr21	43489151
chr21	43489265
chr21	43492949
chr21	43492983
chr21	43493051
chr21	43493052
chr21	43493059
chr21	43493060
chr21	43493098
chr21	43493099
chr21	43495229
chr21	43495243
chr21	43495250
chr21	43495301
chr21	43495303
chr21	43495318
chr21	43503056
chr21	43511055
chr21	43511069
chr21	43511081
chr21	43511086
chr21	43511174
chr21	43512279
chr21	43512313
chr21	43512323
chr21	43512423
chr21	43519465
chr21	43519470
chr21	43519494
chr21	43519509
chr21	43519525
chr21	43519533
chr21	43519626
chr21	43524189
chr21	43524191
chr21	43524215
chr21	43524332
chr21	43526596
chr21	43526608
chr21	43526615
chr21	43526619
chr21	43526638
chr21	43526663
chr21	43526672
chr21	43529566
chr21	43529581
chr21	43529680
chr21	43529695
chr21	43529697
chr21	43529704
chr21	43529715
chr21	43531128
chr21	43531189
chr21	43532368
chr21	43548971
chr21	43548987
chr21	43549003
chr21	43551114
chr21	43551145
chr21	43551175
chr21	43551219
chr21	43558980
chr21	43559057
chr21	43585894
chr21	43585938
chr21	43585947
chr21	43596149
chr21	43596243
chr21	43596522
chr21	43596570
chr21	43596641
chr21	43596692
chr21	43596713
chr21	43599243
chr21	43599253
chr21	43599280
chr21	43599290
chr21	43599296
chr21	43637265
chr21	43637289
chr21	43637311
chr21	43637323
chr21	43637711
chr21	43637825
chr21	43637846
chr21	43642203
chr21	43642208
chr21	43642335
chr21	43659977
chr21	43660022
chr21	43663822
chr21	43663838
chr21	43663952
chr21	43663968
chr21	43663992
chr21	43663998
chr21	43664015
chr21	43664022
chr21	43664120
chr21	43664165
chr21	43664172
chr21	43664181
chr21	43664209
chr21	43664221
chr21	43664225
chr21	43667830
chr21	43667960
chr21	43667990
chr21	43668017
chr21	43669370
chr21	43669383
chr21	43669489
chr21	43673313
chr21	43676999
chr21	43677025
chr21	43677026
chr21	43677134
chr21	43681153
chr21	43681178
chr21	43681183
chr21	43681221
chr21	43681227
chr21	43686899
chr21	43689840
chr21	43689937
chr21	43689956
chr21	43690008
chr21	43690097
chr21	43690101
chr21	43690103
chr21	43690113
chr21	43690141
chr21	43690146
chr21	43690150
chr21	43690186
chr21	43690242
chr21	43690262
chr21	43697856
chr21	43697875
chr21	43697982
chr21	43698107
chr21	43698115
chr21	43701237
chr21	43701285
chr21	43701331
chr21	43701346
chr21	43701369
chr21	43705473
chr21	43705945
chr21	43705996
chr21	43706024
chr21	43708015
chr21	43708018
chr21	43708024
chr21	43708040
chr21	43708053
chr21	43708058
chr21	43708108
chr21	43708133
chr21	43708163
chr21	43708197
chr21	43708221
chr21	43708229
chr21	43708256
chr21	43708271
chr21	43716341
chr21	43716344
chr21	43716349
chr21	43716367
chr21	43716381
chr21	43716392
chr21	43716425
chr21	43716431
chr21	43716453
chr21	43716489
chr21	43730645
chr21	43730702
chr21	43730705
chr21	43730748
chr21	43732497
chr21	43732548
chr21	43732597
chr21	43735714
chr21	43735723
chr21	43735742
chr21	43741618
chr21	43741779
chr21	43743171
chr21	43743214
chr21	43767560
chr21	43767586
chr21	43767589
chr21	43767608
chr21	43767660
chr21	43767667
chr21	43767676
chr21	43771186
chr21	43771206
chr21	43771214
chr21	43771251
chr21	43771260
chr21	43775299
chr21	43775525
chr21	43784335
chr21	43784414
chr21	43784490
chr21	43784514
chr21	43791184
chr21	43791197
chr21	43791234
chr21	43791301
chr21	43791394
chr21	43795144
chr21	43795161
chr21	43795164
chr21	43795182
chr21	43795202
chr21	43795234
chr21	43795258
chr21	43797896
chr21	43797901
chr21	43797906
chr21	43810346
chr21	43810408
chr21	43813277
chr21	43813281
chr21	43813302
chr21	43813310
chr21	43813332
chr21	43813340
chr21	43813348
chr21	43820085
chr21	43820106
chr21	43820153
chr21	43820155
chr21	43820159
chr21	43833527
chr21	43833534
chr21	43833608
chr21	43833654
chr21	43864718
chr21	43864744
chr21	43864757
chr21	43864759
chr21	43864799
chr21	43864800
chr21	43864829
chr21	43864830
chr21	43864849
chr21	43874035
chr21	43874080
chr21	43874141
chr21	43874150
chr21	43874154
chr21	43874635
chr21	43874638
chr21	43874640
chr21	43886768
chr21	43896586
chr21	43896597
chr21	43896614
chr21	43896639
chr21	43896822
chr21	43896827
chr21	43896877
chr21	43896917
chr21	43896924
chr21	43917048
chr21	43917065
chr21	43917069
chr21	43932665
chr21	43932717
chr21	43932781
chr21	43932787
chr21	43943537
chr21	43943578
chr21	43943584
chr21	43943626
chr21	43943672
chr21	43963950
chr21	43963973
chr21	43964968
chr21	43964996
chr21	43968107
chr21	43968110
chr21	43968114
chr21	43968116
chr21	43968187
chr21	43979121
chr21	43979128
chr21	43979131
chr21	43979142
chr21	43979143
chr21	43979148
chr21	43979162
chr21	43979166
chr21	43979209
chr21	43979264
chr21	43979910
chr21	43980029
chr21	43980044
chr21	43980104
chr21	43980117
chr21	43986755
chr21	43986783
chr21	43989797
chr21	43989810
chr21	43989822
chr21	43989867
chr21	43989884
chr21	43989950
chr21	43989956
chr21	44000013
chr21	44000015
chr21	44000032
chr21	44000037
chr21	44000938
chr21	44000964
chr21	44000986
chr21	44001010
chr21	44001031
chr21	44002279
chr21	44002347
chr21	44002387
chr21	44012896
chr21	44012899
chr21	44012927
chr21	44012970
chr21	44017924
chr21	44018030
chr21	44018053
chr21	44018066
chr21	44021334
chr21	44021350
chr21	44021378
chr21	44021383
chr21	44021394
chr21	44021408
chr21	44021439
chr21	44026855
chr21	44026859
chr21	44042134
chr21	44042144
chr21	44042145
chr21	44042165
chr21	44042166
chr21	44042202
chr21	44042203
chr21	44042220
chr21	44042289
chr21	44062247
chr21	44062283
chr21	44062323
chr21	44062328
chr21	44062334
chr21	44062564
chr21	44062586
chr21	44069541
chr21	44069569
chr21	44069630
chr21	44069654
chr21	44069701
chr21	44069721
chr21	44070349
chr21	44070381
chr21	44070405
chr21	44070424
chr21	44070431
chr21	44072805
chr21	44072820
chr21	44073260
chr21	44073264
chr21	44073283
chr21	44073315
chr21	44073332
chr21	44073361
chr21	44073365
chr21	44073384
chr21	44074303
chr21	44078606
chr21	44078630
chr21	44078689
chr21	44078691
chr21	44078744
chr21	44078751
chr21	44079876
chr21	44079903
chr21	44079962
chr21	44079971
chr21	44079985
chr21	44080009
chr21	44080016
chr21	44080053
chr21	44080059
chr21	44089857
chr21	44089865
chr21	44089915
chr21	44089950
chr21	44097610
chr21	44097642
chr21	44097644
chr21	44097689
chr21	44097709
chr21	44097830
chr21	44097846
chr21	44103005
chr21	44103138
chr21	44105767
chr21	44105825
chr21	44105858
chr21	44105868
chr21	44105870
chr21	44105874
chr21	44105961
chr21	44106646
chr21	44106650
chr21	44106690
chr21	44112849
chr21	44112916
chr21	44112933
chr21	44112956
chr21	44112963
chr21	44112967
chr21	44112979
chr21	44112995
chr21	44115205
chr21	44115229
chr21	44115323
chr21	44123151
chr21	44123181
chr21	44123473
chr21	44123477
chr21	44123484
chr21	44123494
chr21	44123507
chr21	44123527
chr21	44123582
chr21	44123611
chr21	44123621
chr21	44123631
chr21	44123663
chr21	44145687
chr21	44145730
chr21	44145765
chr21	44145773
chr21	44145783
chr21	44145816
chr21	44145818
chr21	44145834
chr21	44145873
chr21	44145904
chr21	44152746
chr21	44152752
chr21	44152762
chr21	44152789
chr21	44152795
chr21	44152814
chr21	44152853
chr21	44152861
chr21	44158647
chr21	44158692
chr21	44158710
chr21	44158889
chr21	44161636
chr21	44165108
chr21	44167212
chr21	44167284
chr21	44167392
chr21	44181018
chr21	44181123
chr21	44181126
chr21	44181204
chr21	44190084
chr21	44190429
chr21	44190434
chr21	44190502
chr21	44191574
chr21	44191637
chr21	44193767
chr21	44193771
chr21	44193779
chr21	44193842
chr21	44193852
chr21	44193865
chr21	44193867
chr21	44193897
chr21	44193905
chr21	44193936
chr21	44193940
chr21	44193989
chr21	44194010
chr21	44194030
chr21	44197127
chr21	44197138
chr21	44197158
chr21	44197172
chr21	44197183
chr21	44197232
chr21	44203345
chr21	44203401
chr21	44203431
chr21	44203455
chr21	44212875
chr21	44212899
chr21	44212905
chr21	44212915
chr21	44212929
chr21	44212937
chr21	44213050
chr21	44218836
chr21	44218843
chr21	44218855
chr21	44218860
chr21	44218866
chr21	44218906
chr21	44219026
chr21	44219073
chr21	44222891
chr21	44223012
chr21	44223022
chr21	44223025
chr21	44223091
chr21	44252744
chr21	44252796
chr21	44252806
chr21	44252812
chr21	44257804
chr21	44257811
chr21	44257817
chr21	44257825
chr21	44257832
chr21	44257887
chr21	44257903
chr21	44258852
chr21	44258858
chr21	44258868
chr21	44258896
chr21	44258905
chr21	44258948
chr21	44258959
chr21	44262911
chr21	44262934
chr21	44262956
chr21	44270233
chr21	44270236
chr21	44270297
chr21	44270303
chr21	44270307
chr21	44270336
chr21	44270342
chr21	44270345
chr21	44272157
chr21	44272198
chr21	44272222
chr21	44272243
chr21	44272280
chr21	44281143
chr21	44281149
chr21	44281159
chr21	44281187
chr21	44281192
chr21	44281196
chr21	44281248
chr21	44283140
chr21	44283154
chr21	44283322
chr21	44283349
chr21	44283364
chr21	44289613
chr21	44289652
chr21	44289869
chr21	44289885
chr21	44290264
chr21	44290353
chr21	44290360
chr21	44290375
chr21	44292971
chr21	44292979
chr21	44292987
chr21	44293001
chr21	44293003
chr21	44293042
chr21	44294909
chr21	44294939
chr21	44294955
chr21	44294961
chr21	44294981
chr21	44295034
chr21	44295085
chr21	44295102
chr21	44295112
chr21	44295131
chr21	44299014
chr21	44299052
chr21	44299054
chr21	44299074
chr21	44300005
chr21	44300012
chr21	44300037
chr21	44300068
chr21	44302395
chr21	44311789
chr21	44311805
chr21	44311833
chr21	44311838
chr21	44311842
chr21	44311864
chr21	44311895
chr21	44311898
chr21	44316457
chr21	44316468
chr21	44316488
chr21	44316513
chr21	44316518
chr21	44316546
chr21	44316551
chr21	44316553
chr21	44316557
chr21	44316586
chr21	44316631
chr21	44316678
chr21	44316710
chr21	44317848
chr21	44317856
chr21	44317873
chr21	44317904
chr21	44317997
chr21	44325252
chr21	44325344
chr21	44325367
chr21	44326035
chr21	44326054
chr21	44332858
chr21	44332870
chr21	44332874
chr21	44332918
chr21	44332933
chr21	44332950
chr21	44332980
chr21	44332996
chr21	44333530
chr21	44333541
chr21	44333636
chr21	44333684
chr21	44335359
chr21	44335363
chr21	44335375
chr21	44335395
chr21	44335403
chr21	44335408
chr21	44335433
chr21	44339832
chr21	44344947
chr21	44344959
chr21	44344969
chr21	44345035
chr21	44345117
chr21	44345119
chr21	44345149
chr21	44347058
chr21	44347103
chr21	44347110
chr21	44347114
chr21	44347126
chr21	44347146
chr21	44347156
chr21	44347158
chr21	44347162
chr21	44352558
chr21	44352585
chr21	44352633
chr21	44355876
chr21	44355883
chr21	44355900
chr21	44355938
chr21	44355946
chr21	44355977
chr21	44356025
chr21	44358521
chr21	44358585
chr21	44358594
chr21	44361422
chr21	44361480
chr21	44361547
chr21	44361551
chr21	44361553
chr21	44361600
chr21	44361623
chr21	44375872
chr21	44375876
chr21	44375881
chr21	44375897
chr21	44375898
chr21	44375904
chr21	44375905
chr21	44375910
chr21	44375911
chr21	44375925
chr21	44375926
chr21	44375930
chr21	44375931
chr21	44375936
chr21	44375937
chr21	44375960
chr21	44375961
chr21	44375965
chr21	44375966
chr21	44375977
chr21	44376411
chr21	44376441
chr21	44376470
chr21	44376483
chr21	44378169
chr21	44379751
chr21	44379783
chr21	44379811
chr21	44379823
chr21	44379831
chr21	44379832
chr21	44379955
chr21	44387318
chr21	44387324
chr21	44388422
chr21	44388483
chr21	44388511
chr21	44388521
chr21	44388527
chr21	44391659
chr21	44391733
chr21	44402561
chr21	44402577
chr21	44402629
chr21	44402637
chr21	44408062
chr21	44408187
chr21	44408257
chr21	44414129
chr21	44414132
chr21	44414134
chr21	44414174
chr21	44414190
chr21	44414220
chr21	44414236
chr21	44414244
chr21	44419763
chr21	44419780
chr21	44419885
chr21	44421792
chr21	44421841
chr21	44421845
chr21	44421866
chr21	44421872
chr21	44421897
chr21	44423072
chr21	44423105
chr21	44423119
chr21	44423366
chr21	44431370
chr21	44431381
chr21	44431401
chr21	44431471
chr21	44431475
chr21	44433808
chr21	44438925
chr21	44438931
chr21	44438937
chr21	44438981
chr21	44439119
chr21	44439149
chr21	44439173
chr21	44449732
chr21	44449743
chr21	44449777
chr21	44449784
chr21	44449831
chr21	44449833
chr21	44449837
chr21	44454866
chr21	44454873
chr21	44454928
chr21	44457110
chr21	44458934
chr21	44458943
chr21	44458962
chr21	44458967
chr21	44459633
chr21	44459701
chr21	44459708
chr21	44459711
chr21	44475258
chr21	44475289
chr21	44478298
chr21	44478312
chr21	44478996
chr21	44479021
chr21	44479029
chr21	44479036
chr21	44479064
chr21	44479098
chr21	44479122
chr21	44479128
chr21	44479398
chr21	44479418
chr21	44479435
chr21	44483056
chr21	44483064
chr21	44483079
chr21	44483093
chr21	44483099
chr21	44483114
chr21	44483130
chr21	44483148
chr21	44485894
chr21	44487421
chr21	44493376
chr21	44493404
chr21	44493425
chr21	44493502
chr21	44493504
chr21	44493539
chr21	44494165
chr21	44494196
chr21	44494219
chr21	44494223
chr21	44494267
chr21	44494271
chr21	44496974
chr21	44496988
chr21	44497019
chr21	44497058
chr21	44502046
chr21	44502054
chr21	44502172
chr21	44502197
chr21	44502204
chr21	44502301
chr21	44502312
chr21	44502364
chr21	44502402
chr21	44502408
chr21	44503097
chr21	44503104
chr21	44503130
chr21	44503136
chr21	44503173
chr21	44503214
chr21	44503231
chr21	44503271
chr21	44506626
chr21	44506639
chr21	44506657
chr21	44506689
chr21	44506717
chr21	44506739
chr21	44506771
chr21	44517523
chr21	44518016
chr21	44520537
chr21	44520565
chr21	44520572
chr21	44520604
chr21	44520643
chr21	44527029
chr21	44527037
chr21	44527041
chr21	44527084
chr21	44527109
chr21	44527123
chr21	44527146
chr21	44527164
chr21	44527180
chr21	44527188
chr21	44527947
chr21	44527953
chr21	44527974
chr21	44527985
chr21	44527995
chr21	44528004
chr21	44528155
chr21	44528293
chr21	44528345
chr21	44537446
chr21	44537460
chr21	44537472
chr21	44537478
chr21	44537517
chr21	44544741
chr21	44544787
chr21	44544826
chr21	44544843
chr21	44544850
chr21	44546206
chr21	44546285
chr21	44553665
chr21	44553696
chr21	44553721
chr21	44553726
chr21	44553754
chr21	44553764
chr21	44553766
chr21	44553770
chr21	44555663
chr21	44555720
chr21	44555878
chr21	44562183
chr21	44562212
chr21	44573739
chr21	44573751
chr21	44573765
chr21	44573770
chr21	44573777
chr21	44573784
chr21	44573801
chr21	44573816
chr21	44573822
chr21	44573829
chr21	44573838
chr21	44573854
chr21	44574331
chr21	44574345
chr21	44574362
chr21	44574390
chr21	44574451
chr21	44574513
chr21	44574520
chr21	44574525
chr21	44574536
chr21	44574563
chr21	44574569
chr21	44574605
chr21	44574626
chr21	44574630
chr21	44574631
chr21	44574644
chr21	44574645
chr21	44574695
chr21	44574696
chr21	44574722
chr21	44574727
chr21	44574752
chr21	44575202
chr21	44575220
chr21	44575245
chr21	44575284
chr21	44575287
chr21	44575306
chr21	44576452
chr21	44576468
chr21	44576495
chr21	44576532
chr21	44576547
chr21	44576552
chr21	44576562
chr21	44576567
chr21	44577329
chr21	44577451
chr21	44577474
chr21	44577580
chr21	44577584
chr21	44581039
chr21	44581052
chr21	44581094
chr21	44581103
chr21	44581162
chr21	44581211
chr21	44581697
chr21	44581769
chr21	44581955
chr21	44581970
chr21	44583193
chr21	44583324
chr21	44583353
chr21	44583370
chr21	44583377
chr21	44589279
chr21	44589291
chr21	44589294
chr21	44589332
chr21	44589355
chr21	44589370
chr21	44589375
